scenario,combination_id,world_id,matches,synthetic_win_probability,draw_probability,real_win_probability,mean_synthetic_goals,mean_real_goals,mean_goal_difference,mean_synthetic_xg,mean_real_xg,mean_xg_difference,mean_synthetic_possession,win_probability_margin
sensitivity_top30,real_xi_set_02,8,50,0.3,0.22,0.48,1.34,1.68,-0.34,1.3040228442281037,1.9809438944030058,-0.6769210501749018,0.48044862337406036,-0.18
sensitivity_top30,real_xi_set_02,9,50,0.22,0.32,0.46,1.08,1.82,-0.74,1.1079288366823836,1.7441313247791954,-0.6362024880968118,0.4803340343582216,-0.24000000000000002
sensitivity_top30,real_xi_set_02,10,50,0.3,0.16,0.54,1.32,1.98,-0.66,1.2101099985919523,1.7987806600864378,-0.5886706614944854,0.4798926700721731,-0.24000000000000005
sensitivity_top30,real_xi_set_02,11,50,0.28,0.26,0.46,1.2,1.76,-0.56,1.278185191970149,1.9362617753250675,-0.6580765833549184,0.48059042635907745,-0.18
sensitivity_top30,real_xi_set_02,12,50,0.24,0.26,0.5,1.0,1.72,-0.72,1.236295686155001,1.8717977800716143,-0.6355020939166135,0.4752168887281048,-0.26
sensitivity_top30,real_xi_set_02,13,50,0.32,0.22,0.46,1.3,1.78,-0.48,1.193393560804093,1.8591928207571913,-0.6657992599530984,0.48135320938104903,-0.14
sensitivity_top30,real_xi_set_02,14,50,0.28,0.32,0.4,0.9,1.36,-0.46,0.9974323243108594,1.5060436782452609,-0.5086113539344016,0.485526206899037,-0.12
sensitivity_top30,real_xi_set_02,15,50,0.24,0.18,0.58,1.18,1.72,-0.54,1.0461695834446112,1.6283320816855635,-0.5821624982409525,0.4782827591138348,-0.33999999999999997
sensitivity_top30,real_xi_set_02,16,50,0.22,0.22,0.56,1.34,2.0,-0.66,1.2027429480281302,1.794703962375069,-0.5919610143469388,0.4777651814494359,-0.3400000000000001
sensitivity_top30,real_xi_set_02,17,50,0.3,0.22,0.48,1.04,1.56,-0.52,1.1698259234020352,1.7892070159149926,-0.6193810925129575,0.48282467155238884,-0.18
sensitivity_top30,real_xi_set_02,18,50,0.2,0.22,0.58,1.14,2.0,-0.86,1.2741834656314404,2.070474779443613,-0.7962913138121729,0.47929450488770675,-0.37999999999999995
sensitivity_top30,real_xi_set_02,19,50,0.22,0.28,0.5,0.98,1.46,-0.48,1.1253311151674066,1.770877387051245,-0.6455462718838385,0.47890072264240574,-0.28
sensitivity_top30,real_xi_set_03,0,50,0.32,0.1,0.58,1.28,2.0,-0.72,1.194486433620031,1.8877727737014487,-0.6932863400814177,0.485587383743748,-0.25999999999999995
sensitivity_top30,real_xi_set_03,1,50,0.16,0.16,0.68,1.06,2.08,-1.02,1.1405819862742674,1.9988671250690493,-0.8582851387947819,0.4843602507084091,-0.52
sensitivity_top30,real_xi_set_03,2,50,0.22,0.2,0.58,1.36,2.32,-0.96,1.2345560041584995,2.031938381567843,-0.7973823774093431,0.48349791456781915,-0.36
sensitivity_top30,real_xi_set_03,3,50,0.24,0.18,0.58,0.96,1.68,-0.72,1.0462102879328803,1.6725106417747186,-0.6263003538418384,0.4875180254989347,-0.33999999999999997
sensitivity_top30,real_xi_set_03,4,50,0.24,0.22,0.54,1.0,1.64,-0.64,1.0367831209333307,1.5963764442826802,-0.5595933233493495,0.47982662855168134,-0.30000000000000004
sensitivity_top30,real_xi_set_03,5,50,0.22,0.14,0.64,1.02,1.94,-0.92,1.081995980609481,1.7540252021715497,-0.6720292215620688,0.4831940543479177,-0.42000000000000004
sensitivity_top30,real_xi_set_03,6,50,0.24,0.22,0.54,0.96,1.98,-1.02,1.2563915670282126,2.0022970915141047,-0.7459055244858922,0.48410924705687763,-0.30000000000000004
sensitivity_top30,real_xi_set_03,7,50,0.28,0.22,0.5,1.34,1.76,-0.42,1.2043348063105848,1.7376683460337359,-0.533333539723151,0.494575293095335,-0.21999999999999997
sensitivity_top30,real_xi_set_03,8,50,0.28,0.32,0.4,1.38,1.66,-0.28,1.2241509994549271,1.9379234428162113,-0.7137724433612841,0.4825746176980279,-0.12
sensitivity_top30,real_xi_set_03,9,50,0.2,0.3,0.5,1.02,1.84,-0.82,1.0701324952543978,1.7604795215907236,-0.6903470263363256,0.4831130603425429,-0.3
sensitivity_top30,real_xi_set_03,10,50,0.3,0.16,0.54,1.24,1.94,-0.7,1.108355397852367,1.7508439035769947,-0.6424885057246277,0.4831416168681478,-0.24000000000000005
sensitivity_top30,real_xi_set_03,11,50,0.34,0.22,0.44,1.2,1.62,-0.42,1.1776198149610053,1.854662435132572,-0.6770426201715667,0.4825314313112343,-0.09999999999999998
sensitivity_top30,real_xi_set_03,12,50,0.22,0.24,0.54,1.04,1.74,-0.7,1.190101151719907,1.8507381169827022,-0.6606369652627955,0.48133877253568325,-0.32000000000000006
sensitivity_top30,real_xi_set_03,13,50,0.26,0.26,0.48,1.2,1.88,-0.68,1.144871719919932,1.8306319995535372,-0.685760279633605,0.4846729135826495,-0.21999999999999997
sensitivity_top30,real_xi_set_03,14,50,0.22,0.32,0.46,0.72,1.42,-0.7,0.9157340941271832,1.5220329529922996,-0.6062988588651164,0.4888685558728338,-0.24000000000000002
sensitivity_top30,real_xi_set_03,15,50,0.2,0.28,0.52,1.16,1.66,-0.5,1.0112265544492032,1.6034456727127215,-0.5922191182635184,0.480562972106227,-0.32
sensitivity_top30,real_xi_set_03,16,50,0.22,0.28,0.5,1.28,1.84,-0.56,1.1468750658887439,1.693077527569991,-0.5462024616812469,0.48460326666370934,-0.28
sensitivity_top30,real_xi_set_03,17,50,0.3,0.22,0.48,1.06,1.62,-0.56,1.070549524013558,1.793489390114986,-0.7229398661014281,0.4845570282703717,-0.18
sensitivity_top30,real_xi_set_03,18,50,0.18,0.26,0.56,1.06,1.92,-0.86,1.1601299296021172,2.0486244231968334,-0.8884944935947159,0.4832560811906827,-0.38000000000000006
sensitivity_top30,real_xi_set_03,19,50,0.28,0.2,0.52,0.94,1.44,-0.5,1.0796704096407566,1.6953586075717784,-0.6156881979310217,0.4836517215518061,-0.24
sensitivity_top30,real_xi_set_04,0,50,0.32,0.08,0.6,1.28,2.06,-0.78,1.1753364763616911,1.9195082968411932,-0.7441718204795024,0.4822637918881326,-0.27999999999999997
sensitivity_top30,real_xi_set_04,1,50,0.12,0.2,0.68,1.0,2.14,-1.14,1.1106605912023735,2.0537619019512685,-0.9431013107488951,0.4825209534315577,-0.56
sensitivity_top30,real_xi_set_04,2,50,0.2,0.22,0.58,1.36,2.34,-0.98,1.2163850451387532,2.0703004309569706,-0.8539153858182174,0.4795117560439568,-0.37999999999999995
sensitivity_top30,real_xi_set_04,3,50,0.24,0.18,0.58,0.96,1.72,-0.76,1.0370644203373847,1.7203497856574277,-0.6832853653200429,0.4849500831161267,-0.33999999999999997
sensitivity_top30,real_xi_set_04,4,50,0.24,0.22,0.54,0.98,1.66,-0.68,1.022839190880059,1.6384337067406258,-0.6155945158605667,0.4758030990575333,-0.30000000000000004
sensitivity_top30,real_xi_set_04,5,50,0.22,0.14,0.64,1.0,1.98,-0.98,1.0383925579340743,1.8180976525803245,-0.7797050946462504,0.48141217518208324,-0.42000000000000004
sensitivity_top30,real_xi_set_04,6,50,0.24,0.2,0.56,0.98,2.0,-1.02,1.2518500325858302,2.0647542125870326,-0.8129041800012028,0.4770925587945441,-0.32000000000000006
sensitivity_top30,real_xi_set_04,7,50,0.28,0.24,0.48,1.36,1.82,-0.46,1.2058377702389307,1.791058413502566,-0.5852206432636353,0.48959315536917003,-0.19999999999999996
sensitivity_top30,real_xi_set_04,8,50,0.28,0.28,0.44,1.38,1.74,-0.36,1.222136195602315,1.980995567670389,-0.7588593720680743,0.47861022662795866,-0.15999999999999998
sensitivity_top30,real_xi_set_04,9,50,0.2,0.32,0.48,1.04,1.9,-0.86,1.067047568997658,1.7998282459121415,-0.7327806769144837,0.4774334446248185,-0.27999999999999997
sensitivity_top30,real_xi_set_04,10,50,0.28,0.18,0.54,1.24,1.96,-0.72,1.1106056317797688,1.7932124111315444,-0.6826067793517755,0.4786955548119735,-0.26
sensitivity_top30,real_xi_set_04,11,50,0.3,0.26,0.44,1.16,1.7,-0.54,1.1788781329022626,1.9275307294009578,-0.7486525964986953,0.4802064952555443,-0.14
sensitivity_top30,real_xi_set_04,12,50,0.22,0.24,0.54,1.06,1.8,-0.74,1.1917163217889752,1.9218316902194121,-0.7301153684304367,0.4769087029214776,-0.32000000000000006
sensitivity_top30,real_xi_set_04,13,50,0.26,0.26,0.48,1.22,1.92,-0.7,1.1389877262702701,1.8916595773944733,-0.7526718511242032,0.48158536991160694,-0.21999999999999997
sensitivity_top30,real_xi_set_04,14,50,0.22,0.32,0.46,0.72,1.42,-0.7,0.9093764808727873,1.5606953765167253,-0.6513188956439379,0.4843039259966364,-0.24000000000000002
sensitivity_top30,real_xi_set_04,15,50,0.16,0.28,0.56,1.1,1.74,-0.64,0.9980059346319966,1.6640256141506888,-0.666019679518692,0.474709085089296,-0.4
sensitivity_top30,real_xi_set_04,16,50,0.12,0.34,0.54,1.28,2.0,-0.72,1.1034026959441479,1.7523284298779627,-0.6489257339338147,0.47792752564871965,-0.42000000000000004
sensitivity_top30,real_xi_set_04,17,50,0.3,0.18,0.52,1.08,1.7,-0.62,1.073306207312515,1.8553971938753397,-0.7820909865628249,0.4812101181638696,-0.22000000000000003
sensitivity_top30,real_xi_set_04,18,50,0.18,0.24,0.58,1.08,2.0,-0.92,1.1468508534167894,2.083147272132352,-0.9362964187155624,0.4795275905434861,-0.39999999999999997
sensitivity_top30,real_xi_set_04,19,50,0.22,0.18,0.6,0.9,1.54,-0.64,1.0686238142094628,1.753683026806771,-0.6850592125973078,0.4808018554765263,-0.38
sensitivity_top30,real_xi_set_05,0,50,0.24,0.2,0.56,1.28,2.06,-0.78,1.2579789040165938,1.8437408176073489,-0.5857619135907551,0.4841106782731033,-0.32000000000000006
sensitivity_top30,real_xi_set_05,1,50,0.16,0.24,0.6,1.06,1.88,-0.82,1.2684122616744402,1.9079850370906055,-0.6395727754161653,0.48529889681857213,-0.43999999999999995
sensitivity_top30,real_xi_set_05,2,50,0.28,0.22,0.5,1.54,2.2,-0.66,1.310124330050616,2.0135229594058828,-0.7033986293552669,0.4817642319172869,-0.21999999999999997
sensitivity_top30,real_xi_set_05,3,50,0.26,0.2,0.54,1.04,1.6,-0.56,1.1209670803528327,1.61129447290456,-0.4903273925517274,0.4893163254679914,-0.28
sensitivity_top30,real_xi_set_05,4,50,0.24,0.28,0.48,1.08,1.56,-0.48,1.1240266805042658,1.555248769012214,-0.43122208850794835,0.481838160461191,-0.24
sensitivity_top30,real_xi_set_05,5,50,0.24,0.16,0.6,1.12,1.9,-0.78,1.1078303966511691,1.72878393072788,-0.6209535340767108,0.48129714949362734,-0.36
sensitivity_top30,real_xi_set_05,6,50,0.26,0.22,0.52,1.04,1.92,-0.88,1.324854555161084,1.9536135986289727,-0.6287590434678886,0.4878771557358096,-0.26
sensitivity_top30,real_xi_set_05,7,50,0.24,0.28,0.48,1.46,2.04,-0.58,1.2845339525849802,1.829998776092452,-0.5454648235074723,0.48902957954892173,-0.24
sensitivity_top30,real_xi_set_05,8,50,0.3,0.24,0.46,1.34,1.66,-0.32,1.3187125337934034,1.9128179913167218,-0.5941054575233184,0.48451436618563853,-0.16000000000000003
sensitivity_top30,real_xi_set_05,9,50,0.22,0.36,0.42,1.06,1.72,-0.66,1.1114825303533014,1.7120017334720652,-0.6005192031187638,0.48362721816186693,-0.19999999999999998
sensitivity_top30,real_xi_set_05,10,50,0.34,0.18,0.48,1.38,1.9,-0.52,1.2081860852995236,1.7398589789051613,-0.5316728936056375,0.48490799487270064,-0.13999999999999996
sensitivity_top30,real_xi_set_05,11,50,0.3,0.22,0.48,1.22,1.76,-0.54,1.293347405498066,1.9114977471909937,-0.6181503416929277,0.48427766160381336,-0.18
sensitivity_top30,real_xi_set_05,12,50,0.24,0.26,0.5,1.0,1.68,-0.68,1.254942732101744,1.8378174894249373,-0.582874757323193,0.4794163673573955,-0.26
sensitivity_top30,real_xi_set_05,13,50,0.32,0.2,0.48,1.3,1.78,-0.48,1.2241597422218347,1.810562211920689,-0.5864024696988545,0.4866292115429572,-0.15999999999999998
sensitivity_top30,real_xi_set_05,14,50,0.28,0.34,0.38,0.94,1.34,-0.4,1.0078741782717255,1.4722775718702448,-0.46440339359851934,0.4883355205137137,-0.09999999999999998
sensitivity_top30,real_xi_set_05,15,50,0.26,0.18,0.56,1.18,1.66,-0.48,1.0632299252322093,1.575572500182433,-0.512342574950224,0.4824080275879429,-0.30000000000000004
sensitivity_top30,real_xi_set_05,16,50,0.26,0.2,0.54,1.36,1.88,-0.52,1.2559800603577553,1.7323417948565991,-0.47636173449884395,0.4866136982427715,-0.28
sensitivity_top30,real_xi_set_05,17,50,0.3,0.24,0.46,1.06,1.52,-0.46,1.1968120784140521,1.7364383301090356,-0.5396262516949835,0.48768852373667765,-0.16000000000000003
sensitivity_top30,real_xi_set_05,18,50,0.2,0.22,0.58,1.12,1.92,-0.8,1.2810885890657795,2.0164587717541433,-0.735370182688364,0.483968493041927,-0.37999999999999995
sensitivity_top30,real_xi_set_05,19,50,0.26,0.32,0.42,1.04,1.38,-0.34,1.13724663120156,1.7099127415570154,-0.5726661103554553,0.4817914119830643,-0.15999999999999998
sensitivity_top30,real_xi_set_06,0,50,0.26,0.16,0.58,1.34,2.08,-0.74,1.2515217558839902,1.9036828145251525,-0.6521610586411625,0.4791749357022362,-0.31999999999999995
sensitivity_top30,real_xi_set_06,1,50,0.14,0.22,0.64,1.02,1.9,-0.88,1.23674644211867,1.9541063052052476,-0.7173598630865776,0.48438222208721343,-0.5
sensitivity_top30,real_xi_set_06,2,50,0.26,0.22,0.52,1.52,2.24,-0.72,1.3084133738551844,2.038948557446856,-0.7305351835916715,0.47898416640975205,-0.26
sensitivity_top30,real_xi_set_06,3,50,0.26,0.2,0.54,1.0,1.66,-0.66,1.1066841770160025,1.6698622968943544,-0.5631781198783521,0.4860264938263412,-0.28
sensitivity_top30,real_xi_set_06,4,50,0.24,0.26,0.5,1.06,1.64,-0.58,1.110094469278384,1.5885056351479026,-0.4784111658695185,0.4770738778429897,-0.26
sensitivity_top30,real_xi_set_06,5,50,0.2,0.2,0.6,1.12,2.0,-0.88,1.101575539478349,1.7758412857684869,-0.6742657462901378,0.4807457107989407,-0.39999999999999997
sensitivity_top30,real_xi_set_06,6,50,0.26,0.22,0.52,1.06,1.96,-0.9,1.3169485630098334,2.0112822767565284,-0.6943337137466947,0.482553654466944,-0.26
sensitivity_top30,real_xi_set_06,7,50,0.26,0.3,0.44,1.46,2.02,-0.56,1.2813647747389145,1.8618461490296767,-0.5804813742907622,0.48631252885098447,-0.18
sensitivity_top30,real_xi_set_06,8,50,0.3,0.22,0.48,1.34,1.68,-0.34,1.309432040612232,1.9809438944030058,-0.6715118537907737,0.48044862337406036,-0.18
sensitivity_top30,real_xi_set_06,9,50,0.22,0.32,0.46,1.08,1.82,-0.74,1.1123309273054054,1.7441313247791954,-0.6318003974737901,0.4803340343582216,-0.24000000000000002
sensitivity_top30,real_xi_set_06,10,50,0.3,0.16,0.54,1.34,1.98,-0.64,1.2152105814993346,1.7987806600864378,-0.5835700785871031,0.4798926700721731,-0.24000000000000005
sensitivity_top30,real_xi_set_06,11,50,0.3,0.24,0.46,1.22,1.76,-0.54,1.2834097645986455,1.9362617753250675,-0.652852010726422,0.48059042635907745,-0.16000000000000003
sensitivity_top30,real_xi_set_06,12,50,0.24,0.26,0.5,1.0,1.72,-0.72,1.2413572222132943,1.8717977800716143,-0.6304405578583201,0.4752168887281048,-0.26
sensitivity_top30,real_xi_set_06,13,50,0.32,0.22,0.46,1.3,1.78,-0.48,1.198256388943512,1.8623844241636456,-0.6641280352201338,0.48135320938104903,-0.14
sensitivity_top30,real_xi_set_06,14,50,0.28,0.32,0.4,0.92,1.36,-0.44,1.0015406644990215,1.5060436782452609,-0.5045030137462395,0.485526206899037,-0.12
sensitivity_top30,real_xi_set_06,15,50,0.24,0.18,0.58,1.18,1.72,-0.54,1.0504052249605156,1.6283320816855635,-0.5779268567250482,0.4782827591138348,-0.33999999999999997
sensitivity_top30,real_xi_set_06,16,50,0.22,0.24,0.54,1.36,2.0,-0.64,1.2077218299451526,1.794703962375069,-0.5869821324299163,0.4777651814494359,-0.32000000000000006
sensitivity_top30,real_xi_set_06,17,50,0.3,0.22,0.48,1.04,1.56,-0.52,1.1746067455416307,1.7892070159149926,-0.6146002703733621,0.48282467155238884,-0.18
sensitivity_top30,real_xi_set_06,18,50,0.2,0.22,0.58,1.14,2.0,-0.86,1.2793396252485225,2.070474779443613,-0.7911351541950908,0.47929450488770675,-0.37999999999999995
sensitivity_top30,real_xi_set_06,19,50,0.22,0.28,0.5,1.02,1.46,-0.44,1.1298899197809462,1.770877387051245,-0.6409874672702986,0.47890072264240574,-0.28
sensitivity_top30,real_xi_set_07,0,50,0.32,0.1,0.58,1.28,2.0,-0.72,1.1994217618414895,1.8877727737014487,-0.6883510118599593,0.485587383743748,-0.25999999999999995
sensitivity_top30,real_xi_set_07,1,50,0.16,0.16,0.68,1.08,2.08,-1.0,1.1452762607063292,1.9988671250690493,-0.8535908643627199,0.4843602507084091,-0.52
sensitivity_top30,real_xi_set_07,2,50,0.22,0.2,0.58,1.36,2.32,-0.96,1.2397400375228937,2.031938381567843,-0.792198344044949,0.48349791456781915,-0.36
sensitivity_top30,real_xi_set_07,3,50,0.24,0.18,0.58,0.96,1.68,-0.72,1.0503682054810708,1.6725106417747186,-0.6221424362936478,0.4875180254989347,-0.33999999999999997
sensitivity_top30,real_xi_set_07,4,50,0.24,0.22,0.54,1.0,1.64,-0.64,1.039938866597491,1.5963764442826802,-0.5564375776851895,0.47982662855168134,-0.30000000000000004
sensitivity_top30,real_xi_set_07,5,50,0.22,0.18,0.6,1.06,1.94,-0.88,1.0861556869210782,1.7540252021715497,-0.6678695152504716,0.4831940543479177,-0.38
sensitivity_top30,real_xi_set_07,6,50,0.24,0.22,0.54,0.96,1.98,-1.02,1.261255651268752,2.0022970915141047,-0.7410414402453527,0.48410924705687763,-0.30000000000000004
sensitivity_top30,real_xi_set_07,7,50,0.28,0.22,0.5,1.34,1.76,-0.42,1.2090708510747326,1.7376683460337359,-0.5285974949590034,0.494575293095335,-0.21999999999999997
sensitivity_top30,real_xi_set_07,8,50,0.28,0.32,0.4,1.38,1.66,-0.28,1.229227918643736,1.9379234428162113,-0.7086955241724752,0.4825746176980279,-0.12
sensitivity_top30,real_xi_set_07,9,50,0.2,0.3,0.5,1.02,1.84,-0.82,1.0743987605347733,1.7604795215907236,-0.6860807610559502,0.4831130603425429,-0.3
sensitivity_top30,real_xi_set_07,10,50,0.3,0.16,0.54,1.24,1.94,-0.7,1.1130311498018577,1.7508439035769947,-0.6378127537751371,0.4831416168681478,-0.24000000000000005
sensitivity_top30,real_xi_set_07,11,50,0.34,0.24,0.42,1.22,1.62,-0.4,1.1824310226559858,1.854662435132572,-0.6722314124765861,0.4825314313112343,-0.07999999999999996
sensitivity_top30,real_xi_set_07,12,50,0.22,0.24,0.54,1.04,1.74,-0.7,1.1949423508899728,1.8507381169827022,-0.6557957660927294,0.48133877253568325,-0.32000000000000006
sensitivity_top30,real_xi_set_07,13,50,0.26,0.26,0.48,1.2,1.88,-0.68,1.1495239453756456,1.8306319995535372,-0.6811080541778913,0.4846729135826495,-0.21999999999999997
sensitivity_top30,real_xi_set_07,14,50,0.22,0.32,0.46,0.72,1.42,-0.7,0.9195044603324429,1.5220329529922996,-0.6025284926598566,0.4888685558728338,-0.24000000000000002
sensitivity_top30,real_xi_set_07,15,50,0.2,0.28,0.52,1.14,1.68,-0.54,1.0107591154153406,1.6089472079488367,-0.5981880925334964,0.480185613615661,-0.32
sensitivity_top30,real_xi_set_07,16,50,0.22,0.28,0.5,1.28,1.84,-0.56,1.1516287559396217,1.693077527569991,-0.5414487716303692,0.48460326666370934,-0.28
sensitivity_top30,real_xi_set_07,17,50,0.3,0.22,0.48,1.06,1.62,-0.56,1.0749329266952146,1.793489390114986,-0.7185564634197716,0.4845570282703717,-0.18
sensitivity_top30,real_xi_set_07,18,50,0.18,0.28,0.54,1.08,1.92,-0.84,1.1648102437301264,2.0486244231968334,-0.8838141794667068,0.4832560811906827,-0.36000000000000004
sensitivity_top30,real_xi_set_07,19,50,0.28,0.2,0.52,0.94,1.44,-0.5,1.0840413799158908,1.6953586075717784,-0.6113172276558874,0.4836517215518061,-0.24
sensitivity_top30,real_xi_set_08,0,50,0.32,0.08,0.6,1.28,2.06,-0.78,1.1778926065582227,1.9195082968411932,-0.7416156902829707,0.4815896345847619,-0.27999999999999997
sensitivity_top30,real_xi_set_08,1,50,0.12,0.2,0.68,1.02,2.14,-1.12,1.1152328071420903,2.0537619019512685,-0.9385290948091783,0.4825209534315577,-0.56
sensitivity_top30,real_xi_set_08,2,50,0.2,0.22,0.58,1.36,2.34,-0.98,1.2214934680222038,2.0703004309569706,-0.8488069629347668,0.4795117560439568,-0.37999999999999995
sensitivity_top30,real_xi_set_08,3,50,0.24,0.18,0.58,0.96,1.72,-0.76,1.0411901762166356,1.7203497856574277,-0.679159609440792,0.4849500831161267,-0.33999999999999997
sensitivity_top30,real_xi_set_08,4,50,0.24,0.22,0.54,0.98,1.66,-0.68,1.0270291928057746,1.6384337067406258,-0.6114045139348511,0.4758030990575333,-0.30000000000000004
sensitivity_top30,real_xi_set_08,5,50,0.22,0.18,0.6,1.04,1.98,-0.94,1.0424003234288306,1.8180976525803245,-0.7756973291514939,0.48141217518208324,-0.38
sensitivity_top30,real_xi_set_08,6,50,0.24,0.2,0.56,0.98,2.0,-1.02,1.2566993337780248,2.0647542125870326,-0.8080548788090082,0.4770925587945441,-0.32000000000000006
sensitivity_top30,real_xi_set_08,7,50,0.28,0.24,0.48,1.36,1.82,-0.46,1.2105917051374482,1.791058413502566,-0.5804667083651178,0.48959315536917003,-0.19999999999999996
sensitivity_top30,real_xi_set_08,8,50,0.28,0.28,0.44,1.38,1.74,-0.36,1.2272067087377032,1.980995567670389,-0.7537888589326859,0.47861022662795866,-0.15999999999999998
sensitivity_top30,real_xi_set_08,9,50,0.2,0.32,0.48,1.04,1.9,-0.86,1.071303036313774,1.7998282459121415,-0.7285252095983676,0.4774334446248185,-0.27999999999999997
sensitivity_top30,real_xi_set_08,10,50,0.28,0.18,0.54,1.24,1.96,-0.72,1.1152908901163796,1.7932124111315444,-0.6779215210151648,0.4786955548119735,-0.26
sensitivity_top30,real_xi_set_08,11,50,0.3,0.28,0.42,1.18,1.7,-0.52,1.1836957377584685,1.9275307294009578,-0.7438349916424893,0.4802064952555443,-0.12
sensitivity_top30,real_xi_set_08,12,50,0.22,0.24,0.54,1.06,1.8,-0.74,1.1965592175010347,1.9218316902194121,-0.7252724727183775,0.4769087029214776,-0.32000000000000006
sensitivity_top30,real_xi_set_08,13,50,0.26,0.26,0.48,1.22,1.92,-0.7,1.143611518068147,1.8916595773944733,-0.7480480593263263,0.48158536991160694,-0.21999999999999997
sensitivity_top30,real_xi_set_08,14,50,0.22,0.32,0.46,0.72,1.42,-0.7,0.9131166001732816,1.5606953765167253,-0.6475787763434439,0.4843039259966364,-0.24000000000000002
sensitivity_top30,real_xi_set_08,15,50,0.16,0.28,0.56,1.1,1.74,-0.64,1.0020706378284225,1.6640256141506888,-0.6619549763222661,0.474709085089296,-0.4
sensitivity_top30,real_xi_set_08,16,50,0.12,0.34,0.54,1.28,2.0,-0.72,1.1079745571625057,1.7523284298779627,-0.644353872715457,0.47792752564871965,-0.42000000000000004
sensitivity_top30,real_xi_set_08,17,50,0.3,0.18,0.52,1.08,1.7,-0.62,1.0777029310638557,1.8553971938753397,-0.7776942628114841,0.4812101181638696,-0.22000000000000003
sensitivity_top30,real_xi_set_08,18,50,0.18,0.26,0.56,1.1,2.0,-0.9,1.1495921788452035,2.087206103389137,-0.9376139245439333,0.47932957074150595,-0.38000000000000006
