player_name,world_cup_team,squad_position,reported_minutes,benchmark_precheck,reconstructed_exact_minutes,reconstructed_fixture_pairs,provider_detailed_minutes,player_id,window,expected_official_fixtures,processed_fixture_endpoints,fixture_endpoint_coverage,missing_fixture_endpoints,detailed_appearance_fixtures,detailed_minutes,aggregate_reported_minutes,minute_reconciliation_ratio_raw,minute_reconciliation_ratio_clipped,coverage_pass_80pct,denominator_note,original_coverage_pass_80pct,exact_detailed_appearance_fixtures,exact_detailed_minutes,known_startXI_fixtures,startXI_with_detailed_row,known_missing_startXI_fixtures,known_missing_minutes_upper_bound,missing_startXI_with_exit_event,missing_minutes_inferred_from_events,known_minute_coverage_lower_bound,coverage_definition_version,pass_changed_false_to_true,pass_changed_true_to_false
T. Muharemovic,Bosnia & Herzegovina,Defender,3774.0,True,0.0,0,3185.0,271350,pre_world_cup,40,40,1.0,0,33,2925.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,33,2925.0,33,33,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
Merchas Doski,Iraq,Defender,4214.0,True,0.0,0,3294.0,271444,annual_current,56,56,1.0,0,45,3294.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,45,3294.0,36,36,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
Merchas Doski,Iraq,Defender,4214.0,True,0.0,0,3294.0,271444,pre_world_cup,53,53,1.0,0,42,3024.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,42,3024.0,33,33,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
J. Hadjam,Algeria,Defender,2357.0,True,0.0,0,1934.0,271539,annual_current,57,57,1.0,0,31,1934.0,,0.9148533585619678,0.9148533585619678,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,31,1934.0,24,22,2,180.0,0,0.0,0.9148533585619678,exact_window_known_minutes_v2_event_bounded,False,False
J. Hadjam,Algeria,Defender,2357.0,True,0.0,0,1934.0,271539,pre_world_cup,53,53,1.0,0,28,1818.0,,0.90990990990991,0.90990990990991,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,28,1818.0,23,21,2,180.0,0,0.0,0.90990990990991,exact_window_known_minutes_v2_event_bounded,False,False
M. Akliouche,France,Midfielder,4157.0,True,0.0,0,3435.0,274300,annual_current,54,54,1.0,0,44,3435.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,44,3435.0,40,40,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
M. Akliouche,France,Midfielder,4157.0,True,0.0,0,3435.0,274300,pre_world_cup,47,47,1.0,0,43,3425.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,43,3425.0,40,40,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
Danilo Santos,Brazil,Midfielder,3138.0,True,0.0,0,3367.0,275170,annual_current,76,76,1.0,0,47,3367.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,47,3367.0,37,37,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
Danilo Santos,Brazil,Midfielder,3138.0,True,0.0,0,3367.0,275170,pre_world_cup,72,72,1.0,0,43,3324.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,43,3324.0,37,37,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
W. Paugain,Haiti,Defender,1405.0,False,0.0,0,1298.0,275367,annual_current,45,45,1.0,0,24,1298.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,24,1298.0,15,15,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
W. Paugain,Haiti,Defender,1405.0,False,0.0,0,1298.0,275367,pre_world_cup,45,45,1.0,0,26,1320.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,26,1320.0,15,15,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
A. Bonny,Ivory Coast,Attacker,1981.0,True,0.0,0,1950.0,275651,annual_current,58,58,1.0,0,52,1950.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,52,1950.0,18,18,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
A. Bonny,Ivory Coast,Attacker,1981.0,True,0.0,0,1950.0,275651,pre_world_cup,54,54,1.0,0,48,1714.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,48,1714.0,15,15,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
M. Sarr,Senegal,Defender,2245.0,True,0.0,0,2084.0,276184,annual_current,113,113,1.0,0,27,2084.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,27,2084.0,23,23,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
M. Sarr,Senegal,Defender,2245.0,True,0.0,0,2084.0,276184,pre_world_cup,109,109,1.0,0,27,2084.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,27,2084.0,23,23,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
F. Chaïbi,Algeria,Midfielder,3353.0,True,0.0,0,3213.0,276670,annual_current,53,53,1.0,0,47,3213.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,47,3213.0,36,36,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
F. Chaïbi,Algeria,Midfielder,3353.0,True,0.0,0,3213.0,276670,pre_world_cup,49,49,1.0,0,43,2853.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,43,2853.0,32,32,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
N. El Aynaoui,Morocco,Midfielder,4908.0,True,0.0,0,2961.0,277003,annual_current,61,61,1.0,0,47,2961.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,47,2961.0,29,29,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
N. El Aynaoui,Morocco,Midfielder,4908.0,True,0.0,0,2961.0,277003,pre_world_cup,55,55,1.0,0,41,2398.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,41,2398.0,23,23,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
M. Koné,Ivory Coast,Goalkeeper,1710.0,False,0.0,0,1710.0,277046,annual_current,49,49,1.0,0,19,1710.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,19,1710.0,19,19,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
M. Koné,Ivory Coast,Goalkeeper,1710.0,False,0.0,0,1710.0,277046,pre_world_cup,45,45,1.0,0,19,1710.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,19,1710.0,19,19,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
T. Aasgaard,Norway,Midfielder,2908.0,True,0.0,0,2409.0,277930,annual_current,58,58,1.0,0,44,2409.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,44,2409.0,27,27,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
T. Aasgaard,Norway,Midfielder,2908.0,True,0.0,0,2409.0,277930,pre_world_cup,52,52,1.0,0,43,2319.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,43,2319.0,26,26,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
Oscar Bobb,Norway,Attacker,2328.0,True,0.0,0,1731.0,278133,annual_current,99,99,1.0,0,37,1731.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,37,1731.0,18,18,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
Oscar Bobb,Norway,Attacker,2328.0,True,0.0,0,1731.0,278133,pre_world_cup,97,97,1.0,0,33,1557.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,33,1557.0,17,17,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
D. Gómez,Paraguay,Midfielder,4025.0,True,0.0,0,2959.0,278370,annual_current,70,70,1.0,0,43,2959.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,43,2959.0,37,37,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
D. Gómez,Paraguay,Midfielder,4025.0,True,0.0,0,2959.0,278370,pre_world_cup,70,70,1.0,0,40,2713.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,40,2713.0,34,34,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
C. Riad,Morocco,Defender,1325.0,False,0.0,0,1125.0,278898,annual_current,61,61,1.0,0,16,1125.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,16,1125.0,12,12,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
C. Riad,Morocco,Defender,1325.0,False,0.0,0,1125.0,278898,pre_world_cup,55,55,1.0,0,12,780.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,12,780.0,8,8,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
B. Cipenga,Congo DR,Attacker,2484.0,True,0.0,0,2452.0,279482,annual_current,53,53,1.0,0,35,2452.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,35,2452.0,26,26,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
B. Cipenga,Congo DR,Attacker,2484.0,True,0.0,0,2452.0,279482,pre_world_cup,49,49,1.0,0,33,2304.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,33,2304.0,24,24,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
N. Brown,Germany,Defender,4655.0,True,0.0,0,3743.0,280074,annual_current,48,48,1.0,0,45,3743.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,45,3743.0,41,41,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
N. Brown,Germany,Defender,4655.0,True,0.0,0,3743.0,280074,pre_world_cup,44,44,1.0,0,42,3460.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,42,3460.0,38,38,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
J. Castrop,South Korea,Midfielder,1940.0,True,0.0,0,1669.0,280358,annual_current,40,40,1.0,0,29,1669.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,29,1669.0,20,20,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
J. Castrop,South Korea,Midfielder,1940.0,True,0.0,0,1669.0,280358,pre_world_cup,37,37,1.0,0,28,1624.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,28,1624.0,20,20,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
A. Minda,Ecuador,Midfielder,2221.0,True,0.0,0,1735.0,280695,annual_current,68,68,1.0,0,35,1735.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,35,1735.0,19,19,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
A. Minda,Ecuador,Midfielder,2221.0,True,0.0,0,1735.0,280695,pre_world_cup,65,65,1.0,0,35,1688.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,35,1688.0,18,18,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
N. Jackson,Senegal,Attacker,2324.0,True,0.0,0,1977.0,283058,annual_current,65,65,1.0,0,43,1977.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,43,1977.0,22,22,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
N. Jackson,Senegal,Attacker,2324.0,True,0.0,0,1977.0,283058,pre_world_cup,68,68,1.0,0,42,1842.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,42,1842.0,21,21,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
Mohamed Al Manai,Qatar,Midfielder,1165.0,False,555.0,7,1053.0,283174,annual_current,27,27,1.0,0,16,1053.0,,0.6548507462686567,0.6548507462686567,False,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,False,16,1053.0,19,12,7,555.0,4,285.0,0.6548507462686567,exact_window_known_minutes_v2_event_bounded,False,False
Mohamed Al Manai,Qatar,Midfielder,1165.0,False,555.0,7,1053.0,283174,pre_world_cup,24,24,1.0,0,13,986.0,,0.6398442569759896,0.6398442569759896,False,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,False,13,986.0,19,12,7,555.0,4,285.0,0.6398442569759896,exact_window_known_minutes_v2_event_bounded,False,False
Z. El Ouahdi,Morocco,Defender,3977.0,True,0.0,0,3845.0,283252,annual_current,61,61,1.0,0,44,3845.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,44,3845.0,43,43,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
Z. El Ouahdi,Morocco,Defender,3977.0,True,0.0,0,3845.0,283252,pre_world_cup,55,55,1.0,0,43,3829.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,43,3829.0,43,43,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
B. Dieng,Senegal,Attacker,1470.0,False,0.0,0,1446.0,284072,annual_current,42,42,1.0,0,26,1446.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,26,1446.0,18,18,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
B. Dieng,Senegal,Attacker,1470.0,False,0.0,0,1446.0,284072,pre_world_cup,38,38,1.0,0,25,1429.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,25,1429.0,18,18,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
Zidane Iqbal,Iraq,Midfielder,1550.0,False,0.0,0,1203.0,284295,annual_current,95,95,1.0,0,25,1203.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,25,1203.0,13,13,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
Zidane Iqbal,Iraq,Midfielder,1550.0,False,0.0,0,1203.0,284295,pre_world_cup,92,92,1.0,0,22,1015.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,22,1015.0,11,11,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
K. Mainoo,England,Midfielder,2098.0,True,0.0,0,1822.0,284322,annual_current,47,47,1.0,0,30,1822.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,30,1822.0,18,18,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
K. Mainoo,England,Midfielder,2098.0,True,0.0,0,1822.0,284322,pre_world_cup,40,40,1.0,0,30,1822.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,30,1822.0,18,18,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
O. Goodman,Canada,Goalkeeper,3011.0,True,0.0,0,3011.0,284554,annual_current,104,104,1.0,0,34,3011.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,34,3011.0,34,34,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
O. Goodman,Canada,Goalkeeper,3011.0,True,0.0,0,3011.0,284554,pre_world_cup,99,99,1.0,0,34,3011.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,34,3011.0,34,34,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
T. Fruk,Croatia,Midfielder,2904.0,True,0.0,0,2904.0,284869,annual_current,50,50,1.0,0,40,2904.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,40,2904.0,36,36,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
