player_name,world_cup_team,squad_position,reported_minutes,benchmark_precheck,player_id,window,expected_official_fixtures,processed_fixture_endpoints,fixture_endpoint_coverage,missing_fixture_endpoints,detailed_appearance_fixtures,detailed_minutes,aggregate_reported_minutes,minute_reconciliation_ratio_raw,minute_reconciliation_ratio_clipped,coverage_pass_80pct,denominator_note,original_coverage_pass_80pct,exact_detailed_appearance_fixtures,exact_detailed_minutes,known_startXI_fixtures,startXI_with_detailed_row,known_missing_startXI_fixtures,known_missing_minutes_upper_bound,missing_startXI_with_exit_event,missing_minutes_inferred_from_events,known_minute_coverage_lower_bound,coverage_definition_version,pass_changed_false_to_true,pass_changed_true_to_false,reconstructed_exact_minutes,reconstructed_fixture_pairs,provider_detailed_minutes,candidate_type
Mohammed Abu Al Shamat,Saudi Arabia,Midfielder,2694.0,True,403087,pre_world_cup,34,34,1.0,0,31,2494.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,31,2494.0,29,29,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,2494.0,benchmark
K. Peprah Oppong,Ghana,Defender,4957.0,True,404172,annual_current,73,73,1.0,0,46,3592.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,False,46,3592.0,41,41,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,True,False,0.0,0,3592.0,benchmark
K. Peprah Oppong,Ghana,Defender,4957.0,True,404172,pre_world_cup,72,72,1.0,0,47,3806.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,47,3806.0,44,44,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,3806.0,benchmark
L. Bayliss,New Zealand,Midfielder,1861.0,True,405957,annual_current,31,31,1.0,0,27,1850.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,27,1850.0,19,19,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,1850.0,benchmark
L. Bayliss,New Zealand,Midfielder,1861.0,True,405957,pre_world_cup,28,28,1.0,0,27,1850.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,27,1850.0,19,19,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,1850.0,benchmark
J. Manzambi,Switzerland,Attacker,4131.0,True,406244,annual_current,60,57,0.95,3,48,3554.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,48,3554.0,42,42,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,3554.0,benchmark
J. Manzambi,Switzerland,Attacker,4131.0,True,406244,pre_world_cup,54,51,0.9444444444444444,3,44,3354.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,44,3354.0,40,40,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,3354.0,benchmark
K. Páez,Ecuador,Attacker,3859.0,True,406303,annual_current,105,105,1.0,0,38,1327.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,False,38,1327.0,11,11,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,True,False,0.0,0,1327.0,benchmark
K. Páez,Ecuador,Attacker,3859.0,True,406303,pre_world_cup,114,114,1.0,0,38,1329.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,38,1329.0,11,11,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,1329.0,benchmark
I. Okon,South Africa,Defender,2522.0,True,406752,annual_current,39,38,0.9743589743589745,1,29,2083.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,29,2083.0,23,23,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,2083.0,benchmark
I. Okon,South Africa,Defender,2522.0,True,406752,pre_world_cup,35,34,0.9714285714285714,1,25,1716.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,25,1716.0,19,19,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,1716.0,benchmark
T. Noslin,Curaçao,Midfielder,2673.0,True,406846,annual_current,48,48,1.0,0,42,2644.0,,0.9670811997073884,0.9670811997073884,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,42,2644.0,30,29,1,90.0,0,0.0,0.9670811997073884,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,2644.0,benchmark
T. Noslin,Curaçao,Midfielder,2673.0,True,406846,pre_world_cup,45,45,1.0,0,41,2631.0,,0.9669239250275634,0.9669239250275634,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,41,2631.0,30,29,1,90.0,0,0.0,0.9669239250275634,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,2631.0,benchmark
Rayan,Brazil,Midfielder,6482.0,True,407806,annual_current,86,86,1.0,0,51,4318.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,False,51,4318.0,48,48,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,True,False,0.0,0,4318.0,benchmark
Rayan,Brazil,Midfielder,6482.0,True,407806,pre_world_cup,84,84,1.0,0,50,4273.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,50,4273.0,48,48,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,4273.0,benchmark
E. Diouf,Senegal,Defender,3753.0,True,409303,annual_current,54,52,0.9629629629629628,2,42,3496.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,42,3496.0,38,38,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,3496.0,benchmark
E. Diouf,Senegal,Defender,3753.0,True,409303,pre_world_cup,50,48,0.96,2,39,3325.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,39,3325.0,36,36,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,3325.0,benchmark
P. Adu,Ghana,Midfielder,2503.0,True,410016,annual_current,53,53,1.0,0,43,2215.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,43,2215.0,24,24,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,2215.0,benchmark
P. Adu,Ghana,Midfielder,2503.0,True,410016,pre_world_cup,49,49,1.0,0,40,2167.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,40,2167.0,24,24,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,2167.0,benchmark
C. Bonsu Baah,Ghana,Attacker,2823.0,True,411800,annual_current,38,38,1.0,0,32,2679.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,32,2679.0,32,32,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,2679.0,benchmark
C. Bonsu Baah,Ghana,Attacker,2823.0,True,411800,pre_world_cup,34,34,1.0,0,32,2679.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,32,2679.0,32,32,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,2679.0,benchmark
R. Mofokeng,South Africa,Midfielder,2718.0,True,414149,annual_current,38,38,1.0,0,32,2398.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,32,2398.0,26,26,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,2398.0,benchmark_and_avatar
R. Mofokeng,South Africa,Midfielder,2718.0,True,414149,pre_world_cup,34,34,1.0,0,29,2228.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,29,2228.0,24,24,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,2228.0,benchmark_and_avatar
S. El Mourabet,Morocco,Midfielder,3585.0,True,415431,annual_current,59,59,1.0,0,53,3332.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,53,3332.0,38,38,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,3332.0,benchmark
S. El Mourabet,Morocco,Midfielder,3585.0,True,415431,pre_world_cup,53,53,1.0,0,48,3236.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,48,3236.0,38,38,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,3236.0,benchmark
N. Sigur,Canada,Midfielder,3681.0,True,416901,annual_current,41,41,1.0,0,32,2377.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,False,32,2377.0,25,25,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,True,False,0.0,0,2377.0,benchmark
N. Sigur,Canada,Midfielder,3681.0,True,416901,pre_world_cup,40,40,1.0,0,33,2556.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,33,2556.0,28,28,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,2556.0,benchmark
K. Shiogai,Japan,Attacker,921.0,False,422572,annual_current,80,80,1.0,0,28,891.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,28,891.0,5,5,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,891.0,avatar_top30_pool
K. Shiogai,Japan,Attacker,921.0,False,422572,pre_world_cup,76,76,1.0,0,27,878.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,27,878.0,5,5,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,878.0,avatar_top30_pool
S. Kabini,South Africa,Defender,2624.0,True,430078,annual_current,36,36,1.0,0,22,1857.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,False,22,1857.0,21,21,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,True,False,0.0,0,1857.0,benchmark
S. Kabini,South Africa,Defender,2624.0,True,430078,pre_world_cup,35,35,1.0,0,22,1902.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,22,1902.0,22,22,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,1902.0,benchmark
Tyler Bindon,New Zealand,Defender,2840.0,True,430835,annual_current,51,51,1.0,0,29,2171.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,False,29,2171.0,23,23,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,True,False,0.0,0,2171.0,benchmark
Tyler Bindon,New Zealand,Defender,2840.0,True,430835,pre_world_cup,48,48,1.0,0,26,2064.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,26,2064.0,22,22,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,2064.0,benchmark
Findlay Curtis,Scotland,Attacker,1853.0,True,433272,annual_current,90,90,1.0,0,33,1596.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,33,1596.0,17,17,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,1596.0,benchmark
Findlay Curtis,Scotland,Attacker,1853.0,True,433272,pre_world_cup,87,87,1.0,0,31,1580.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,31,1580.0,17,17,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,1580.0,benchmark
A. Bouaddi,Morocco,Midfielder,3641.0,True,438688,annual_current,54,54,1.0,0,47,3549.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,47,3549.0,42,42,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,3549.0,benchmark
A. Bouaddi,Morocco,Midfielder,3641.0,True,438688,pre_world_cup,48,48,1.0,0,42,3165.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,42,3165.0,37,37,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,3165.0,benchmark
Paul Okon-Engstler,Australia,Midfielder,3440.0,True,441269,annual_current,34,34,1.0,0,31,2529.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,False,31,2529.0,28,28,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,True,False,0.0,0,2529.0,benchmark
Paul Okon-Engstler,Australia,Midfielder,3440.0,True,441269,pre_world_cup,30,30,1.0,0,27,2325.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,27,2325.0,26,26,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,2325.0,benchmark
C. Inao Oulai,Ivory Coast,Midfielder,2865.0,True,474591,annual_current,84,84,1.0,0,35,2727.0,,0.9680511182108626,0.9680511182108626,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,35,2727.0,32,31,1,90.0,0,0.0,0.9680511182108626,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,2727.0,benchmark
C. Inao Oulai,Ivory Coast,Midfielder,2865.0,True,474591,pre_world_cup,80,80,1.0,0,31,2519.0,,0.9655040245304716,0.9655040245304716,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,31,2519.0,30,29,1,90.0,0,0.0,0.9655040245304716,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,2519.0,benchmark
K. Ndamane,South Africa,Defender,2868.0,True,474630,annual_current,80,80,1.0,0,35,2967.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,35,2967.0,33,33,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,2967.0,benchmark
K. Ndamane,South Africa,Defender,2868.0,True,474630,pre_world_cup,76,76,1.0,0,35,2967.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,35,2967.0,33,33,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,2967.0,benchmark
Caleb Marfo Yirenkyi,Ghana,Midfielder,3255.0,True,475575,annual_current,36,36,1.0,0,34,2886.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,34,2886.0,33,33,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,2886.0,benchmark
Caleb Marfo Yirenkyi,Ghana,Midfielder,3255.0,True,475575,pre_world_cup,32,32,1.0,0,30,2614.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,30,2614.0,30,30,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,2614.0,benchmark
G. Mora,Mexico,Midfielder,2543.0,True,482605,annual_current,43,43,1.0,0,24,1655.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,False,24,1655.0,21,21,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,True,False,0.0,0,1655.0,benchmark
G. Mora,Mexico,Midfielder,2543.0,True,482605,pre_world_cup,46,46,1.0,0,25,1782.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,25,1782.0,22,22,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,1782.0,benchmark
M. Mbokazi,South Africa,Defender,3001.0,True,510799,annual_current,52,52,1.0,0,31,2686.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,31,2686.0,30,30,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,2686.0,benchmark
M. Mbokazi,South Africa,Defender,3001.0,True,510799,pre_world_cup,48,48,1.0,0,27,2319.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,27,2319.0,26,26,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,2319.0,benchmark
Y. Diomande,Ivory Coast,Midfielder,3467.0,True,513776,annual_current,47,47,1.0,0,45,3400.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,45,3400.0,39,39,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,3400.0,benchmark
Y. Diomande,Ivory Coast,Midfielder,3467.0,True,513776,pre_world_cup,43,43,1.0,0,41,3069.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,41,3069.0,35,35,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,3069.0,benchmark
